dataset;expressao;mmre
4;'(((-4 / ((((-2 / ((5 / (-3 + ((x + (((3 + x) + 1.0) * -8)) / ((7 * (-11.0 * x)) - 3.0)))) / (((((-1.0 * x) / 9.0) + x) * ((-6 / (-42.0 / (x * (9 / x)))) + (24.0 / (7 / (-3 * x))))) * ((4 - ((-17.0 / (4.0 - x)) - 8)) * -8)))) + x) / -1) / (((-30.0 * (7 + ((x / (((-9 + (x / ((-3 * (((x + 3.0) * 3) / (((((7 * x) * x) - ((-4 / (-86.0 - ((-8.0 / x) + (8 * x)))) - ((x * 7) / (8 - (7 / (-3 + ((x * -0.7142857142857143) - 8.142857142857142))))))) - (x - 8)) - 0.42857142857142855))) - (x * 48.33333333333333)))) + (-3 / x)) - ((((x * -8) + (x * x)) / ((x - 9.0) + (-21.0 * x))) / -9))) + x))) - -7) / 6))) * ((((x * x) / 7) / 8) * -9.0)) + (3.0 / (x / -41.25)))';0.4588022733967606
4;'((x / 297.0) + (10.666666666666666 / (5 - (((1 - (x / ((((((-3.0 / (7 + ((2 - ((-28.0 / x) / 4)) / x))) * (((16.0 * (15.0 / ((11.0 - ((8 + ((31.0 - ((x * -1) / (((((-9 * (((x * (((2 / (9 / (-2 * (0.6666666666666666 + x)))) - -8) + (x / 7.0))) * ((7 * (-6 - (x + (-6 - x)))) - ((x - ((x - 9.0) - 3)) - 7))) + (((x * -4) - 4.0) / 4))) + (x + 7.0)) / -8) - 7.0) + ((x / 8) - 2)))) * 9)) * (x * -6))) + (x / 6)))) + 14.0) - 3.0)) * (1.0 / x)) / -9) * 2.0) - (5 * (-4 - x))))) * (4 + x)) + (-8.0 / x)))))';0.461518776663853
4;'(((0.14285714285714285 + x) / ((9 * x) / (x / 31.5))) - 6)';0.4519685447732157
4;'(((x / 3.0) * -1) / -108.0)';0.45981894842060744
4;'((((0.14285714285714285 - (2.4 / (x / (117.0 - x)))) + 42.0) - (2.4 / (x / (117.0 - (-53.0 / ((x + 4) - -8)))))) - (2.4 / (x / 120.0)))';0.7563283295099086
4;'((-3 - (((-8 / x) + 1) * (x + x))) * -0.001388888888888889)';0.4647338340289339
4;'(((0.0 - ((((x / -7.0) / 44.0) * x) / x)) + (-4 - (7 / ((x - (15.0 + x)) * 7)))) - -0.6428571428571429)';0.4507700763294922
4;'((((((7 - (-5 / x)) * -16.0) * 28.0) / x) + 20.0) + 24.0)';0.7547505947892511
4;'(((6 - ((((((((-9 + x) - (x - (((-1460.0 - ((((x * 2) / -5) - 7.0) * (((5 + (-9 * x)) / (x * x)) / (5 * (((-24.0 * (((2 - x) / 2.0) / -1.0)) * ((x / ((((((((70.0 - ((8.0 / (9 + ((((-3 - (-45.0 * (3 * (x / -5)))) - x) - ((((((((((((x + (1.2 * ((x * 3) / -7.0))) - (((-7 * (x + 7)) * 4) - -0.5)) * x) - 5.0) + ((-4 * x) * x)) - -8) - ((-6 - (5.5 - x)) * ((x * 5) * -4))) / -3) - (((-3 + (0.6 - (-3 + (((x / 2.0) * 3) / -2)))) * x) / ((-16.0 + ((5 - x) + ((8 * ((x * (5 - x)) - -0.4444444444444444)) * (x - 21.0)))) + 5))) - (-8.0 + (-0.8333333333333334 - (((x * -7) + ((-5 * (x / -8)) * (x * x))) + (((2.0 - ((7 - x) + (-2 + x))) - 5.0) - -8))))) / -8) / 3)) - 16.0))) / (x * -48.0))) / (-7 - (4 * (((56.0 * x) * 8) / ((-4 - x) + ((((((((((((-2 - (x / 7)) - 7.0) - (x / -9)) - -2) * -9) / ((2 + (((x + 9.0) / ((((-1 * x) - (((-3.0 - (-5 / x)) * 5) * 5)) / ((((9.0 / ((3 + (-8 / x)) + ((-7 / x) + 3.0))) - (-9 * ((x - (x * 8)) + x))) + (((3 - ((8 - x) / x)) * 0.5) - -4)) * 3)) - 1.0)) - ((x * (4 + (x * x))) / -6))) + 2)) + ((((((9 * ((((-4 * x) / ((36.0 * x) - 6.0)) - (-4 * x)) * x)) + (x - 14.0)) - 4.0) - (((-4 / (x + (((x / 2.0) * 9) / -5))) + 2.0) - x)) - -72.0) * -9)) / ((7.0 / ((-7 * (((((((7 - (x / (3 * x))) + (5 * (x * (-7 / x)))) / (((x / 3) / x) * -5)) / ((3 + x) + (((((-1.6666666666666667 / x) - ((-8 + x) - x)) - (x - ((-5 - x) + 7.0))) - ((6 * x) - (-2 / x))) + (((27.0 + (8 * (x + 3))) * ((15.0 / (x * 6)) - x)) / -0.7777777777777778)))) + 1) + ((((-7 + (((12.0 / x) - x) * (-2 / (6 - x)))) / 9) + ((2.0 + ((6 * ((-8 / (x - 3.0)) * x)) - 1.0)) * -5)) - x)) * x)) + (((((-2.0 * x) - (x / (-333.6 - ((-1 / x) + 2)))) + ((((5 + x) / 2) + (4 * ((x * (x - (-6 + x))) / ((((-0.5 * (x / 8)) + 4) - 6.0) + ((x - 8.0) / ((x + (x * 2)) + x)))))) - -7)) * -6) * -2))) / x)) - x) * (4 - ((3 + (x - 7)) + x))) / ((-9 / (x * -3.0)) - -0.5)) / -7)))))) - -490.0) + x) / -1) - -5) / 6) - 28.0)) / -4)) * -4.833333333333333))))) - -1) * -3))) * 7) - 8) + x) - 4.0) - x) / x)) - -2.4) * 8)';0.6013273980549396
4;'(((2 * (x - (-3.0 - (0.5714285714285714 * ((x - 0.6666666666666666) + ((x * -1) * -1)))))) / 1400.0) - 0.25)';0.45907818173690856
4;'(((((x + 5.0) / 288.0) - 3.0) - (4 / ((x / (2 / x)) - 194.83333333333331))) - 2)';0.45074917339317544
4;'((((-8.2 * (8 - x)) / (432.0 * (((-2 + x) * 6) / (x + 8)))) - 4.0) + 0.4444444444444444)';0.45270604053812014
4;'((((x - 9) / (-9 + (35.0 + x))) - -36.0) / ((((x * -1.2) - -4) / (4.0 + x)) + 2))';0.7567974888531669
4;'((((4.0 - x) / 7) / -42.0) - 4)';0.45032043883004735
4;'((((17.0 * (x + x)) / x) + 6) + 6)';0.756895927776808
4;'(((x / 18.0) / 17.0) - 3.0)';0.4516293326840932
4;'((((((x / -8) / 7) / -5.75) + ((2 - ((x * (((x / (4.0 + ((x + 5.0) + 4))) / -8.0) + 8)) + 9)) / ((-7 * x) * 5))) - 3.0) + ((2 - ((x * 8) + 9)) / ((-7 * x) * 5)))';0.45263731231958876
4;'(((-42.0 / (-9 - x)) * ((-2 + x) - ((-1.0 / ((5 / x) - ((x / 0.3333333333333333) / (-1.0 - (-2 / (1.0 / (x - 7.0))))))) - -254.0))) + 3)';0.7491914621427148
4;'(((x / 42.0) / 7) - 4.0)';0.4503607715606899
4;'(((15.0 / (63.0 + (x + 8.0))) / (-2.6 / (((((6 + x) - x) - ((-0.8571428571428571 / (-5 - (-6.0 - x))) - -0.8)) + ((-6 / (-7 * (x / (-3 + (-11.0 - x))))) / (-9 + x))) + (((-7 * x) + 5.0) + ((((x * (-5 - x)) - 0.8333333333333334) / x) / -5))))) + 6.0)';0.7549662421342486
4;'((((x / 4) / (9 / x)) / ((8 - ((1 - (x - 2.0)) / x)) * ((x + 5.0) + 4.5))) - (-4.0 / (-882.0 - (((x / (-9 - x)) + 1) * -15.166666666666668))))';0.459726142764371
4;'(((((x / 10.0) / 16.0) * 8) / 16.0) - 4.0)';0.45420653398736593
4;'((((2 * (x * 0.031746031746031744)) / (13.0 + ((6 / (-3 + ((x + 2.0) - 9.0))) * x))) - 2.0) - 2.0)';0.44982103919093797
4;'(((((8 / ((8 * (718.4 - (-3 + (((((2 + (5 / ((3 / x) - ((x * (((x + 1) - 8.0) * -3)) + (x - 7.0))))) + 2) * -5.0) - 8.88888888888889) - -1.75)))) / ((x - 5.0) - -4))) + 14.0) + 12.0) - -11.0) + 8.0)';0.6909194795360367
4;'(((((((-3 / x) - ((1 + (((-0.04861111111111111 + x) * (-6 * ((-1 * (((9 - (-0.522633744855967 / x)) / (-9 + (-8 / ((x / 0.5333333333333333) / -7)))) * 3.0)) * x))) * x)) / ((((3.0 * x) + 7) / (-5 / x)) * ((((x / -60.0) * x) / ((-5 / x) + ((-7 + x) / (x / -2)))) - x)))) - -56.0) - 3.0) - 4.0) - (-20.333333333333332 / (x + x))) - 3.0)';0.7543288310069473
4;'((((36.0 / ((x - ((-8 - (-0.13333333333333333 + (x / ((-8 + x) - -24.0)))) - -7)) - -16.0)) * ((((((0.2222222222222222 + x) - (((-2 * (-12.0 / x)) + (x - 9.0)) - 12.0)) - -9.0) * -10.2) + (-2 + x)) + (8 - ((4 / x) - (-1 / (x / ((-1 * (-5 - (-6 / (x + 9.0)))) + (x * 3)))))))) - 6.0) - -16.0)';0.7488678514041178
5;'((((((-5 - x) * -5) / -21.0) / -8) / 11.0) - (x / ((5 * ((8 / (x + 7.0)) - -4)) + (8 - (7 + x)))))';0.611143930482014
5;'((x - ((x - ((x + 20.0) / -5)) - 8)) / ((7.0 / (4 + ((8 - (((((8 - (0.4 + (-3 - x))) + 7) - ((-2 - (32.0 + x)) - 17.4)) + x) - -9)) / x))) - 120.0))';0.622546473112178
5;'(((((x - 0.2) + (x - 3)) - (-54.5 + ((((2 * x) / 13.0) * 2) - 3))) / 702.0) + (8.0 / x))';0.6076772736223726
5;'(((-7 - x) / ((-4 * (-8 / x)) * (1.875 * (x * -6)))) + (9.0 / (((x / -4.0) + (8 * ((((3 / (6 + (1 / x))) - (((-0.5 * ((((((x + x) / -3.764705882352941) - 7.0) / -1) + 1.0) - -4.0)) / 10.0) * 7)) * x) * 8))) / 3)))';0.613913638563644
5;'((-81.85714285714286 + (-7 + x)) * ((-1 / (18.0 + x)) * -9))';0.7996501125266856
5;'(((x + (65.0 + ((x - 3.0) + x))) / x) * ((0.7142857142857143 + (((6 * x) / -5.0) / 178.5)) / -9))';0.6087643934981671
5;'((-1 + (x - (((2 / (((((19.0 - x) + (((x / 9.0) / -5) * 3)) - -6) - 8.0) / x)) + 6) / ((((-7 + (-3.0 + (x / (4.0 / ((((x * 4) - -17.0) - 8) / x))))) - 0.25) / x) / 104.0)))) / (x / 9))';0.7967565338690367
5;'((36.0 / (x + 1125.0)) / ((2.8541666666666665 + ((((((x - 19.5) / -7) * -6) / (2 - x)) / (x * -9.0)) / x)) / (7 * (x / 7))))';0.7811429027313453
5;'(((-4.0 / (((((48.25 - ((-8 - (x + 6.0)) - 11.0)) / (((x - 1.0) * 7) * -2.0)) - -26.0) * -5) + (x / 15.0))) - -8.0) + 1)';0.7984602830716166
5;'(((((x / (1.0 + (-9 / x))) / -2) / -235.90000000000003) - -2) + ((x / ((((2 / ((-3 + (x - (x + ((((x * -8) * 2) - ((2 - x) / 9)) - ((5 - (3 - x)) / -9))))) + 9)) - -4) / (((-14.0 / (x / -7)) - -5) / -6)) / -2.25)) / x))';0.5979339499751994
5;'(((25.0 - x) / -492.0) + 3.0)';0.5983899981818737
5;'((((x - 18.444444444444443) / 8.0) / 8.0) / 8.0)';0.6146933055773187
5;'(((((((2.0 * (((x / (-6 - (-5 / (x - 5.0)))) + 5) + (5 - (((-7 / x) - (-3 * ((x - ((x * (x + 4.0)) - 3)) - (((-1 - x) - ((4 * ((x + ((-8 + (((3 + ((x + 9.0) / x)) * (2 * (-8 / x))) + (((-6 + x) * x) - 9))) + (2 * ((-9 - (x - 4.0)) * (((((-18.0 - x) / 3.0) / (((6 + x) * (-5 / (-3.0 - ((5 / x) - (-1.125 + (((-6 + (((-3 * (125.0 - (x + 8.0))) - -2) + (((-6 / ((5 + (((-6 / ((x + (-8 / ((x / -6) - (-2.0 - ((-3 - x) - 9.0))))) - (-7 / (((-2 * x) / (((-3 / x) * (x + x)) - ((x * -7) / 7))) + 16.0)))) + 4) - 1.5)) - (x * -8))) * ((x + (-4 * (((12.0 / (-6 + ((((3 * (-1 - x)) / -3) - 5.0) - 2))) + x) - x))) / ((x + 7.0) - (8 / ((-3 / x) / 4))))) + (((((((x + 6.0) / (5 - ((-3 / (3 * (((x / (-9 / x)) * 16.0) - 1.0))) - 0.04422604422604422))) / (3 + x)) * x) - 2.0) - (-2 / (((x * (x - 2)) * ((((-3.3333333333333335 / (-3.5 * x)) * 8) / ((((-4 * (-6 - x)) / 2) - 42.0) - 3.0)) - 44.0)) * -1))) - x)))) - 3.0) * -4)))))) + 2)) * ((9 + (((-7 / (87.0 * ((1 / (-0.25 * ((35.0 - x) * x))) + 147.0))) / -5) - 6)) + 7)) * ((3 + x) + x)))))) / ((-7 + (((9 - (-3 + (((-5 - x) * -4) - x))) - 3.0) * 4.0)) * ((x / ((-3 / ((x - 8.0) - -0.375)) - x)) + ((-9 - x) - x))))) * -6)) / 5)))) - -2)))) / x) / 3) - 9) - -7.0) / x) - ((-1 - ((x / 4) - -2)) / ((((x + 5) / ((1 / (-8 / (-9.0 + (x * 6)))) / 4.444444444444445)) * -20.0) - -2)))';0.5987956758352396
5;'((((0.015625 / (((1 / (-7 - (((0.07058823529411765 / ((x - 7) * (8 / (((((x - 5) + 2) - 2) / 3) - -9)))) * 4) * 4))) + 8) / ((-8 + x) + (-3 + (((x / (x * x)) - -4) * 5))))) - 1.2) - 1.2) + 2)';0.6159915998805171
5;'(((x + ((-15.0 - x) + ((x - 1.0) / 5))) * ((-3.5 / (120.0 - (1.1666666666666667 + ((-47.166666666666664 - x) / 5)))) * -4)) - 0.041666666666666664)';0.7896320397552018
5;'(((((((((x + x) / -9.007142857142858) + x) / -7) - 3.0) / -54.0) + 8) - 2.375) - 3.0)';0.5983020111596878
5;'((((x - 9.0) / (426.0 * x)) * ((((-1 + ((x / (-108.0 * x)) / -25.0)) + ((-1 * (((-9 - (-2 / (8 * x))) / ((-1 - (((-7 / (-5.0 + ((x * -7) - 2.0))) * 9) * -8)) - -4)) - 5)) / -3)) - 9.0) + x)) + 2)';0.6017160169111908
5;'((((((x + 3) - (((3.0 / ((3 / ((4 / (-5 / (x * ((-7.777777777777778 * (((-12.0 * x) - (((-5 / (((-6.666666666666667 + (-4 + x)) - ((((x + x) + (x * ((-2 - (x * 6)) - ((-4 * (((3 / ((((((x / (36.0 / x)) * -7) / x) - ((-9 * x) / x)) - (1 - (((9 * x) - -8) - 1.0))) - 9.0)) * 2) * (-7 - ((((x * -8) / -7.0) / -9) * (-2 / (x - 0.5)))))) + 9)))) / (-3 + (((-6 - ((-9 + x) + 1.0)) - 9.0) / ((-0.2 - (-3 * x)) - (((-9 - ((((((x * x) / -3.0) + 6) - -6) * x) - 8)) - ((5 + (6 / (x + (-1 / (((((x * ((((x * (-8.0 * (6 / x))) * (-2.294117647058824 - ((1 - ((7 + ((((-5.0 + x) + 4) + 2) + ((1.0 - (x * (-2 * x))) - 8.0))) / (-7 + (x + ((((3 / x) * -1) * (((((((-6.0 - (2 + x)) / ((54.0 - x) + (-11.0 + (((x * 9) / (-5 + (2.0 / x))) * -8)))) / ((3 * (5 / (8 / x))) + 9)) / ((-1 - ((((3.0 / (6.0 / (((x * 4) - -7) + 8))) / 9) + (((((x * -4) - -3) * x) / 7) / x)) * ((7 * (7 - (x * 2))) + x))) - 9)) / x) * -6) + (x * 3))) * x))))) - 9))) / 6) - (5 / x))) - 7.0) - (((x - (-1 / (-5.0 * x))) / (7 + ((x / (-6.0 / (-16.0 - ((((-9 * (x / ((((x / (x * 10.666666666666666)) - (-5 - (1.6666666666666667 / (7 - x)))) + ((2 + (4 - x)) + 6)) + x))) * -2) + 1) * -4.0)))) / -3))) * 13.0)) + 4.0) - 4.0))))) + x)) / -16.0))))) * 9)) - 3.0)) - 2) - (((x / ((7 * x) - ((-3 + x) / (((-9.0 + (((((-4.190476190476191 * (x / -9)) / x) / ((((-3 / ((6.0 / (-1 + x)) + 8.0)) / (x / 8)) / ((-1 + x) - (((-28.0 * (x + 1)) * 8) * (((x - 7.0) - 8) - 20.0)))) / x)) * 64.0) - 10.0)) * 9.0) + ((((x + ((x + 1) * 6)) / 2) + (3 + x)) + 6))))) * ((x - ((x - 4) + 3.0)) + (x / (-1 - (2 * (-8 * (-6 * (x * 3)))))))) - 6))) - (-3 + (x + 8.0)))) - ((-2 - (9 * (((-2 / ((8 / (((7 + ((x - 9) - x)) - -3) - -5)) - (2.0 - ((((x + 6) / 0.06666666666666667) / -3) + (-6 / x))))) - 5) * -9))) * (8 + ((x / (-3.0 - ((1.0 - x) / 4))) / 4.0))))))) * (((-8 - (8.25 - x)) / x) - 1))) / -6)) - ((-6.0 - (-4 + x)) - 1.0)) + (((-7.0 / (x - 8)) / 5.0) + (((4 * x) - -6) * -9)))) / (35.55555555555556 * (x + 2.25))) - x) * -9) / x)';0.7975866902675319
5;'((((12.0 - (x + (x + x))) / x) * (x / -1890.0)) - -7.0)';0.6352231372583007
5;'((((((((x - (-2.0 - x)) + x) - ((21.0 + x) / 11.555555555555555)) / -5) / 54.0) / -5) + 2.0) - -0.5)';0.5975926989886047
5;'(((x + 2) + ((x - 360.0) * 9)) / x)';0.794413579045858
5;'((((x / 7) / 9) / 9) - -1.125)';0.614003445557923
5;'((-20.0 / ((((((-1 * (x / (x - 5.0))) / 3) * -1.4) - (((3 * (((-7 - (5 - (-5 / x))) - (9 * ((x * x) / (-9.0 + x)))) * 8)) * (-8 / (6 + (((x * -4.5) - -6) - (-4 / (x * x)))))) - -9.0)) / (-1 * ((-7 + (x + 4)) - (-1 - ((x + x) / -6.0))))) - 2.0)) - 1.0)';0.7968062438203499
5;'((((((17.0 / (x - (x + ((6 - (2 + ((28.0 * ((((56.0 / (2 - x)) / (7 / (x * -5))) - -4) / x)) - 9))) - 1)))) - x) / 8.0) / -55.888888888888886) - -2) + (-8 / ((-4 + (9 * x)) / -160.0)))';0.5985288330475576
5;'(((((x * -0.07142857142857142) / -38.0) + 3) + (13.0 / ((-40.0 - ((25.0 * ((((-6 - x) + (-9 * (-4 / (5 - x)))) / 9) * -5)) / x)) + x))) + (3 / ((9 - (((x * 2) - x) - 4.0)) + x)))';0.5993309320533625
5;'((((4 + x) * (((2 / ((0.8888888888888888 + x) - -6.0)) - 0.16666666666666666) / -72.0)) - -2) - 0.16666666666666666)';0.6003915045515413
5;'(((0.8333333333333334 / ((-5 / ((((3.0 / ((x + 1) - (x * (63.0 / (-8.355484255423242E-6 * (x / (x * -0.6666666666666666))))))) - (-5 + ((-8 + (x * (6 - x))) - (x * -3.0)))) / (((-8 + ((3 - (4 * (-10.0 - x))) - 9)) - 8.0) - x)) - -5)) - 5.5)) - (-9 * (-1 + (35.0 / x)))) * (-1 + (35.0 / x)))';0.8001280216218012
5;'((-160.0 / ((-6 + ((6 * (4 * x)) / -47.0)) - (-1 * x))) + 9)';0.8008363109028773
5;'((-45.0 + (-14.0 + (x / -7))) / (((4 / (-18.666666666666668 + ((x - 2.0) - 4.0))) - 7.0) - 54.0))';0.602320343090012
5;'(((-25.0 + x) / x) + 8.0)';0.801413752194643
6;'(((7 * (x + 9.0)) + ((((x - 8) - 4.0) / -5) + (x / -6.0))) + 1)';0.09067411578001351
6;'((((x + 9.0) - (x / 4)) * 8) - ((((-4 / x) - 0.2222222222222222) - 1.0) - 8))';0.08836297682383341
6;'(((54.0 + ((-5 / (x + ((5 / x) * -1.6666666666666667))) * (5 - ((-6.0 / (x + (x * -3))) - ((4 - (10.0 - (6 - (-108.0 + x)))) / x))))) - (-5 + (-24.0 + (x * -5)))) + x)';0.0881529953179883
6;'((((1 - (x + 12.0)) * -3) * 2.25) + ((((-8 + ((x - 3.0) / (-6 * (((-1 / (((((-1 + ((3 + (9 / (x / (((-1.125 + x) * 8) - (2 - x))))) * ((-15.875 - (17.0 - x)) * 2.0))) + 4) * -7) / -8) + 9.0)) - 2) / x)))) / -8) / 0.7142857142857143) - 4.0))';0.08843836890995643
6;'(((((((((((4 - ((2 / x) * 8)) - ((-4 / x) / -6)) + ((x * ((((((((-1 - (((6 / ((3 + x) * (((((7 / ((x * 6.0) / -7)) * (((x * -1) - x) - 0.2857142857142857)) / ((-3 * x) * ((((x - 2) + x) - -66.0) + x))) / (-8 + x)) / (x / -9)))) / (x + ((x * (x - 2.0)) * ((((((0.16666666666666666 + (-21.0 + x)) * (((-9 * (-39.0 * ((((-4.555555555555555 + x) / 6) / -7) - 4))) + 8) * (0.0 - (x * -9)))) + (-6.0 * ((((-2.0 * (x - 8.0)) / -16.0) + (-9 * ((((((x + x) + x) + x) - 1) * ((2 * x) - (x - 4))) * ((x / -9) - (-4 + (((((-5 - (-1.4 / (0.47058823529411764 + ((((((4 * (((-5 + ((x + 9) + x)) - 36.0) + x)) + (-36.0 * x)) * x) + ((((x + 2.0) + (-2 * x)) - 5.0) * (x + 0.42857142857142855))) + 4.0) * 6)))) - (6 * ((4 - (((-56.0 + (x / 0.5)) + x) + 10.0)) * 3))) * x) + (-1 + ((x - 0.5) / -9.0))) + x)))))) + (x / -9.0)))) - x) - 7) + 6)))) - ((((2 / (-2.0 + (40.0 - (7 - x)))) - ((3 / ((x / 9) - x)) * (-8 - (-8 * ((-3.0 / ((-4 * x) + 6)) * 6))))) - 1.0) * ((-6 / ((8 - (x - 2.0)) + (-5 + x))) * ((x * x) / 3))))) + 4) * -0.8) * x) / -4) + ((((9.0 * ((4.0 / x) * (7.0 + x))) + 7) - ((-9 + ((((x + (9 + x)) / (-3.0 + (-3.0 * x))) * 10.0) / ((x * x) * 7))) + x)) + (x + x))) / -6) / x)) - 3)) - 6.0) / (x + (6 + (8 * (7 + x))))) + x) + 9) * 7) - 2.5) - 2.5) + 9)';0.08826712429111114
6;'(((((x * -6) * -1) + 86.0) - (x / 9)) + (5 / (((3 * x) + ((-0.26666666666666666 * x) * -7)) * ((-9 - (x / -2)) / -4))))';0.08845501722090708
6;'(((((7 * x) + 45.0) + 8) + 8) - 3)';0.09311285890402701
6;'((((1 + (7 * x)) - ((x - (-7 / (-4.25 * (8 / x)))) - 3.0)) + 37.0) + 37.0)';0.08927368637591211
6;'(((((x + 5.0) - (-42.0 / x)) * 7) + (3 - (-34.0 / x))) + 5.0)';0.09020656454133075
6;'(((((((x + x) * 3) + 84.0) - 2.0) - -0.05555555555555555) - 0.6666666666666666) - -0.003812636165577342)';0.08832462293113152
6;'((((x + 1.3333333333333333) * 9) + ((2.0 + ((((20.0 / ((-1.0 + (x / (6 + ((6 - x) / (-4.125 - x))))) - 7.0)) / 4) - (8 / ((-8 - ((-5 * (2 * (x + 5.0))) * -35.55555555555556)) / (((((x * ((x / -8) + (1 + (((((6 * ((x * 10.0) / 9)) + 25.0) / (5 / x)) - 2) * -1)))) - x) / ((-12.0 - (x * -8)) / x)) + ((x * -7) - (x / -7))) - x)))) - x)) - -26.666666666666664)) + ((2.0 + ((((20.0 / ((-1.0 + (x / (6 + ((6 - x) / (-4.125 - x))))) - 7.0)) / 4) - (8 / ((-8 - ((-5 * (2 * (x + 5.0))) * -35.55555555555556)) / (((((x * ((x / -8) + (1 + (((7 * (5 / (x / ((x / 7) - (((-8 + ((((x - (((8 * x) - x) - 9.0)) - -5) / -5) - (((x - 6) + 8) * 12.0))) - (x * -1)) - -7))))) - (-1 - (x * 5))) * -1)))) - x) / ((-12.0 - (x * -8)) / x)) + ((x * (-4 + (x / ((8 - x) - x)))) - -395.00000000000006)) - x)))) - x)) - -26.666666666666664))';0.09244395652946902
6;'((((((8 * x) + 72.0) - x) - x) + 8) - ((x * x) / ((x * (0.875 * (5 - (x + (-6 / (x * -20.0)))))) - x)))';0.08838854003123259
6;'(((((x + (40.0 / x)) - -7) * 6.800000000000001) + (40.0 / x)) + (40.0 / (-7.0 * ((-9.0 + (((((-9 * x) * 2) + ((-3 * ((-0.023809523809523808 / (11.0 + (x * -8.0))) / x)) * (9 * (7 * x)))) - 4) / (7 + (6 - x)))) - x))))';0.08489662324175165
6;'(((((((0.6666666666666666 - (x + 6)) * -8) - x) - ((-3 / (3 - ((x * -1.0) / -6))) / x)) + 7.0) + 3.5) + 6)';0.09014690120825208
6;'((((15.0 - (x * -9)) + (10.0 + ((x - 7.0) / -1.4))) + 4) + (10.0 + (x / -1.4)))';0.09908988618238587
6;'(((((x + 1) * 9.0) - (-0.25 - ((7.0 - (x + 4.0)) - -14.333333333333332))) + ((11.0 + (6 * (-2 / x))) - -6)) - (-0.25 - ((((x / ((x - (x / (x / 4))) - 9.0)) + 4) - (x / 2)) - -0.28125)))';0.0960958377425465
6;'(((x / 10.0) + ((-42.0 - (8 * x)) * -1.0)) + ((-3 + (-7 + (x - 5))) / -1))';0.09365681609908913
6;'(((((-0.375 + x) - -12.0) + 1) * 6) - -6)';0.0883561220073373
6;'(((((((-1 * (2 / (((-5 / (-8 + x)) / -12.25) * 8))) * 0.2727272727272727) / (45.0 + (-1292.125 / x))) + ((-5.0 - (x * -6)) + 1)) + 78.0) + 7.0) + 1)';0.0878498007766468
