dataset;expressao;mmre
10;'(((((x + 20.0) + 6) + x) + (9 / ((((x * (((((4 * (x + (((((-8 / (4 + (((x + (x - 9)) + ((x + ((-6 + (4 + x)) / -6.0)) / (x * ((486.0 * ((x / -9) - (x - 9.0))) - 6.0)))) / (((4 / (9.0 + (x + 1.0))) + 6.0) / 3)))) * -5) - 1.0) / (4.0 * (7.0 * (((x + 4) + x) - ((9.0 / (((x + x) + (-2.0 * ((((x - 9) - x) / x) - ((9 / x) - 9.0)))) - 0.07060420909708079)) - -5))))) * (7 * (x * (-1 + (-1 / x))))))) * (x - 4.0)) * ((1.1428571428571428 * x) / (((x / -9) + 5) + x))) / (x / ((((2 * (-7 * x)) / -9) / 1.5) + x))) / x)) + (((6.0 + (12.0 / (-8 * x))) * (x + 5)) * -1)) - (x - 8)) / -4))) + ((5 - (x / -1.3333333333333333)) / -10.0))';0.43970397090533386
10;'(((((-4 * ((-2 / (x - 1.0)) / x)) + (10.0 + (x - 8.0))) + (-5.0 + (6 + x))) + 9) + 12.0)';0.46994494721511654
10;'(((((((((5 - (x / ((9 / (x - (((((((x * -5) * ((((-42.0 + ((-8 - x) - 33.0)) * (5 - x)) + 0.5289795918367347) * -2)) / -5) * -0.375) - 1.0) - -4) / -4))) * -3.0))) / 5.0) * (x / (x * -0.16666666666666666))) / x) / (2 - ((((x - 1.0) - -42.0) / 0.875) * -8))) - ((-1 * x) - 21.0)) + 2.0) + 2) + x)';0.45212013326387546
10;'((7.0 + ((x * 2) - (-5 + x))) * 2)';0.47181617395284026
10;'(((((7 + x) + 9) + (((x * (x - ((-6 + (-5 + (-1 * ((x / (104.0 / x)) - x)))) + 4))) - 7) / ((-7.0 * x) + (1 - (((7 + (-7 + (11.5 * (-4 - (-4 / ((x / (-8 * (-3 / (((x / 63.0) + (((-8 + x) - 2.0) - 8)) * (((((x / 5.5) - -2.0) * -6) * ((x + ((x - (4 / (x - (-5 - ((4 / (8 - ((((x + 7.0) - ((6 / (((-5 - x) + 6) - 5.0)) * -9.666666666666666)) + (-2 - (x + x))) - (x * -9)))) / -17.0))))) - x)) - 5)) - (x + x)))))) - 4.0)))))) - (5 - (((-2 / (x + 15.0)) - 40.5) * 8))) / -14.0))))) + 9) + x)';0.44443684854981846
10;'(((3 + x) + 21.28125) + x)';0.4713136553001454
10;'(((33.0 + x) - 8.625) + x)';0.4714164924186171
11;'((x + 126.0) + ((x + (-2 + ((-7.875 * x) / (3.0 + (-6 - (x / 8)))))) * 8))';0.5014698518974865
11;'(((((((6.0 - (-8 - (x - 3))) + 5) - -84.0) * 9) + 2.0) + (14.0 - (x - 18.0))) + 2.0)';0.49835988487480165
11;'(((((((-72.0 - x) * -10.0) + ((56.0 - x) - 9)) + 56.0) - (5 + x)) + 56.0) - -66.0)';0.4983227002805805
11;'((((8 * x) - ((x - 7) + (x / (x * (((((-1 / (x + 6.0)) - -5) + (-1.0 / x)) - 8) / x))))) + 507.0) - -498.0)';0.4980856495461667
11;'((((72.0 + (((26.25 - (16.0 / (7 - (4 - ((2 - (8 + ((x / -7) + 9))) * (((x * (-3 / ((-5 / (x * 11.0)) * 0.3333333333333333))) / ((6.009920634920635 + ((x * 4.0) * (7 + x))) - 7.0)) / -6)))))) - 3) + x)) * 8) + x) + 7.0)';0.49804400509689656
11;'((((9 * x) - -48.0) + 648.0) + 75.0)';0.49975179421280125
11;'((((2 * (10.0 + (x - (x / 2)))) + ((9 / (((x - (x - 3)) / -5) * -8.0)) * 36.0)) * 9) - -1.6363636363636365)';0.499593714748403
11;'((((((x + 76.0) * 9) + 76.0) + (((3 / (-3 / (x + (-6 / x)))) - 5.0) - -9.0)) + 76.0) + 76.0)';0.49854569430787143
11;'((((((((x + 74.01587301587301) * 9) + ((((1 - x) * -1) * -5) / 5)) + 0.16666666666666666) + 74.01587301587301) + 74.01587301587301) + 74.01587301587301) + (x / (((x / 6) - 20.0) + (-46.375 - (((-4 / (x - 6.0)) + 0.5) - ((100.0 / (-5 + x)) / (-1.4285714285714286 * x)))))))';0.4967763559789982
11;'(((((-4 * ((x + 8) / x)) * (((-14.25531914893617 - x) - x) - 61.0)) + (x + 1.6)) + 54.0) - 1.0)';0.5029726932055116
11;'(((((9 * (x + 4)) + 356.0) + (0.75 + (163.0 - x))) + 356.0) + 30.0)';0.4983064320206087
11;'(((((x + (((6 * ((2 / (((2 - x) + (((x / (x - (-1 + x))) * -3) + 4)) * ((((-6 * (x - 6.0)) / -3) * 6) + (-7.0 + (4 * (x / ((x / (-8 / (6 + x))) - 6.0))))))) - (x + 6.0))) / x) * -7)) * 2) - -8.116666666666667) * 5) + 60.0)';0.502323445049414
11;'((((((4 + (x + 11.0)) * 9) + x) - (-3 / x)) + x) + 11.0)';0.5052779199435853
11;'((((((((x + 63.0) / 0.10869565217391304) + 63.0) + 63.0) - (x + 8)) + 63.0) + 63.0) + 63.0)';0.4987907235787077
11;'(((9.0 * (47.0 + x)) - -202.5) - -202.5)';0.4995921778360141
11;'((((((5.0 * ((x - 2) + x)) + (16.0 / (-5 * (x + ((((((((-7 * (x - (-4 - x))) + 12.0) - -1.125) + x) / -2) + x) + ((3 / x) * -6.0)) - 6))))) + x) + 5) + 24.0) - ((3 / (-16.0 + (((x - 9.0) * 7) / 0.25))) + (((((((18.0 * ((-4 * (((x - 1.0) / (((-6 + ((x + (x + 70.0)) * -2)) - x) - (x * ((((x + (-0.6111111111111112 + (6.0 / (x - (((x / 3) - (-1 / x)) - -7))))) + (((-9 / (2 - (((2 / x) + (5 + x)) * -411.0))) + ((x + 4) - 2)) + (5 + (1 - (-6 - ((-0.4 / (-3 / (15.0 * x))) + 24.0)))))) - 7.0476190476190474) - 5.0)))) - (5 + (-14.0 + x)))) * 0.2)) + x) / (6 - (8 - (-7.0 + x)))) / -5) + (-3 * (1 - ((x / -2) / ((5 + (x * 3)) - 5.0))))) * (21.0 / (x / (x - ((((x - ((2 / (((x * x) + ((11.0 + (1 - x)) * -3.5)) / (((((x / 0.7777777777777778) - -7) + x) * 6) / (x - (-8 - x))))) / -9)) - x) / x) * -7))))) + 9)))';0.505257060723103
11;'((((((x - ((1.125 - (x * -10.0)) / (-0.1111111111111111 * x))) * 9) - 2.0) - x) - ((1.125 - (x * -10.0)) / (-0.1111111111111111 * x))) + (6 / x))';0.49871110902751553
11;'((((x + 82.66666666666667) * 9) * (1 - (x / ((6 - x) * (6 - x))))) + 82.66666666666667)';0.4995803649456776
11;'(((((((((((x + 65.0) - -4.0) * 9.0) + 65.0) + 65.0) - x) + 54.0) + 65.0) + (((-0.044444444444444446 - x) / (x * ((x / 9) - 3.0))) - -5)) - -4.0) + 65.0)';0.4983028540895964
11;'((((((2 + (x + (6 / x))) * 9) + ((0.0 - ((4 / ((x + (((x / (-0.5 + x)) / -1) * -0.4444444444444444)) + 8.0)) + 6.0)) / 64.0)) + (8 * ((x + (((x + (-8.166666666666668 + ((((2 * (2 + (1 - (-8 * ((-9 - x) + 6))))) / (x + 5)) + 3) * -5))) + 5) * (1.0 + ((9 / (-1 + x)) * 5)))) / (176.0 - ((x + ((-2 - x) + x)) + 7))))) * (1.0 + ((9 / (-1 + x)) * 5))) + (x + 14.0))';0.47335228165948456
11;'(((8 - (-4 / (1 - (((2 - (x - (x + 4.0))) * x) / (-5 + (((-3 - x) - -1) + 9)))))) * (-4 + (63.0 - ((((-20.0 + ((x - ((x / (((7 + (-1.0 + x)) + ((6 + ((-4.0 / (x / (0.1111111111111111 - (((((2 / (x / 6.0)) - 6.0) * (4 + x)) * x) - 18.0)))) / -9)) / -4)) * 4)) - -341.0)) + 7)) / 6.0) - -1) - x)))) + 8.0)';0.4981039875718118
11;'(((9 * x) * (8 / ((x + 7) - 6.0))) * (8.0 + ((((7 / ((-14.0 / ((((x * -11.0) - 2.0) - 0.25) / 5)) - 7)) - 6) - x) / -9)))';0.5014536902577136
11;'(((163.66666666666666 + (x + (9 + ((x - 5) - -2)))) * 4) + x)';0.5006101385960704
11;'((((((x + x) * 6) - x) + (((x - (((((3 * ((-7 + (((x + 5) * x) * -1)) - ((x * ((7 - ((2 * ((x + x) / -3)) - 12.0)) / 30.0)) + 0.7777777777777778))) / -10.0) + (2 / (((((150.0 / (x + 2)) * -7) + (5 + ((-46.0 + (-4 / (9 * x))) + ((-6 / x) + ((-7 - ((x + (4 * (4 - x))) - 9)) * -4))))) / (-2 * x)) - (x / (x - 4.0))))) / 12.0) * (((((6 / ((-4.0 + (5 + ((1.2 * x) / -4.5))) * x)) - 3) + ((9 + (-9 * ((x / 6) + x))) - -5)) * ((-40.0 + (8 - x)) / x)) / ((((-9 * x) * 5) / x) - (-1 / ((-4 / x) / (((2 / (x / (x - (x + ((x + 3) - -336.5))))) - -3) * -4.0))))))) / x) + ((1 / x) * ((-3 / (-2.0 + x)) - (-2 - x))))) - (x * (((10.0 * (-8 * x)) / (-2.625 / (-7.0 / x))) / x))) - x)';0.4851766012194045
11;'(((-7 / (-5 / ((1 / (((((x + (-3.0 - ((-8 / (-3.5 - (-1 + ((((((-12.0 * x) + 8) + ((9 * x) / (x - 9))) * -18.0) * x) * (((8 / x) + 9) / ((-7 / ((((x + x) + x) * 8.4) / 5)) + ((3 / x) * 8))))))) + ((x - (4 + (((-3 + x) - (9 + x)) + x))) + ((-8 * (99.0 - (x + x))) / -5))))) / 9.0) / x) + 2) * (x + 5.0))) + 4))) + ((x / -1) - -1.8)) - ((-11.0 * (((5 - (-6 - x)) - 6) + 13.0)) - 23.0))';0.5046539187631501
11;'(((((((6 + (3.0 + (((((((((-5 - ((-4 + x) + (-9 - x))) * (8 / x)) / 14.0) / (2 - x)) / x) * ((-2.0 / (-2.0 / (x + 0.75))) + x)) * (((0.109375 + (9 - x)) - x) * -6)) / (-9 / (((x / (((((9 + (4 / ((((x / -7) - x) / -3) * 8))) * (49.0 / x)) - (-1 - (-1 / (-2 + ((4 / (-4 * (((x / (((x + x) + 7) - -6)) - x) * ((-0.75 - x) - -7)))) + ((7 / (((((4 * x) * -8) / (x * -336.0)) * ((((9 * x) - ((-13.0 * x) - -3)) / -3) - -2)) + (((-4 / (8 - x)) + (-8 - (-8 / (7 * x)))) + x))) - 0.32142857142857145)))))) + x) / ((x * -5) / -9))) - 7.0) / 0.08333333333333333))) + (x + 6)))) + 9.0) / x) * x) * 9) + 3.0) - 4.0)';0.5000684620800805
11;'((((48.0 - (x * -4)) * 3) - ((-4 / ((48.0 / (1.0 + (-7 + x))) / -12.0)) - 6)) - x)';0.5053269704006691
11;'(((330.75 - (-6 * ((((x - ((x + 6.0) / x)) * -5) / -3) + 18.0))) - x) + 23.0)';0.5027207250194244
11;'((((-7 * (((((-5 / (2 / x)) / (2.6666666666666665 + (x * x))) + 1.0) + x) * -1)) - -4) - (-3 * (((12.0 * (((((x + ((x / 4) / x)) - 5) / ((x - 8) + (x + (((x - 7) / 2.0) - -3)))) + ((48.0 + ((((-1 / (x / -2)) * -3) * -17.0) * 4)) / (x / 1.4))) / (x + (-2 - x)))) * x) / -9))) + 617.2)';0.4999890491456058
11;'((((x + (9 - (x / ((x / (((-10.0 / ((-7 * ((((-1 - ((7 * x) * -9)) * -50.0) * x) - 6)) / x)) + 63.0) * -4)) - ((-4 * (2 * x)) / x))))) + (((x - 8.0) - 2.0) * 6.0)) + 1.0) - (x / ((x / (x * -4)) - (-12.0 / x))))';0.5048489069272183
12;'(((0.6666666666666666 * (((5 / (-5.0 + x)) + 10.0) - x)) / (((-3 / ((9.166666666666666 / (((-6 + x) - 7.0) - 350.0)) * -1.0)) - -5) - x)) + 9)';0.6360804809396332
12;'((((-9 + x) * ((9 / x) / -4)) * -4.5) + (-35.0 / x))';0.6359237897660882
12;'((5.999999999999999 - (((48.0 + (x + (-2 + (((4 - ((4 / x) * -81.0)) * 7) * 8)))) / x) - 4.0)) + 1.0)';0.6356762510752162
12;'(((((-8 - ((6 - (((x + (x + 2.0)) / -121.0) / -9)) * (x - 2.0))) - 17.0) + x) / (((x - 3) - ((((-1 / (((-1 - x) * ((x / 5) / 4)) * ((((6 * (((((-2 - (6 - (-2 * ((((-8 - (x * (5 * ((8.333333333333334 + (1.0 - ((x + x) - 0.2))) + 6)))) * 5) / (x - ((0.20588235294117646 - (-7 / (-3 * ((((x / 8) - -3) - 2.0) - 15.0)))) * ((((5 + x) - -9) - ((-2 / x) - ((-16.0 - x) * -6))) / x)))) - (8 * (x + ((-2 * x) - 3.0))))))) * (-16.0 * ((-3 * x) / -7))) * -4) - 8) - 56.0)) + x) / 2) * x))) / x) - x) - (x / 6))) + (x - 9.0))) - -9)';0.6323789061173992
12;'((((((17.75 / (-18.285714285714285 - ((-4 - (((-4 - (-8 / (x / 2))) / -2.0) - 1)) / -4))) + x) / x) + 9.0) + (-289.0 / x)) + (-289.0 / x))';0.6347693067932021
12;'(((10.0 + (-1 / (x - 7))) + (-2.0 / x)) + ((x + (-4 - x)) * (-7 / ((((((-5 * (2 / (8 + (1 - (-4 / ((-108.0 + (x / -8)) - 126.0)))))) + (-18.0 / (((-4.5 + (-3 - (-16.0 + (9 * x)))) + 9) * 7))) + 1) - x) / (((((4 / (x / 6)) - ((1.0 / x) * (x / 6))) - 1.5) + 5) - 8.0)) / -4))))';0.6349344920551345
12;'(((3.0 / x) + (((6 / (-3 - (-3 - (((-1 + x) - 3.0) / ((4.0 * (-4 * x)) - -11.0))))) / ((1.0 - (6 + x)) / -32.0)) + 10.0)) - ((-4 / x) / x))';0.6327506530140288
12;'((((6 - (-1.0 + (-144.0 + x))) / (x / -1)) + 9) - (108.0 / x))';0.6357369526533448
12;'((((((((((x * 6) / x) + 8) - -9) / x) * -0.2) + 8) + 1.0) + 1.0) - ((4 * ((56.0 - (-3 + (((((2 - ((6 + (x - 1.0)) - -4.0)) - ((x / 3.4285714285714284) / ((((240.0 - ((-7 * x) - 4.0)) / ((-4.0 - ((-3 / (x - 7.0)) * -17.0)) + x)) - 1) * (6 / (7 - (4 * (x - 7.0))))))) + x) - x) / (x - 5.0)))) + 17.0)) / x))';0.634900514169955
12;'((2 - (((((((x * x) - -3) - -0.19047619047619047) * (x + ((-1 / ((-0.2857142857142857 - (((7.0 + (((((x + x) + (((x + 5) / -2) / -7)) / (-1 + (1.6 - x))) - -15.0) + 2)) * 8) - 84.0)) * -8)) + 6))) + ((-1 / (((x / 6) + (-5.111111111111111 / x)) / ((-4 + (5 * (((x / -3) * (3 + (((((0.4444444444444444 / x) - (x / 11.0)) - ((-4 * ((x - 8) * -1)) + (((7 / x) + x) - 17.0))) + (-9 - ((x * x) * (((x / 7) - (7 - x)) - 2.0)))) * -1.0))) + (((15.0 * x) - 4.0) - (-5 * (((x + ((x / -5.0) / -15.3)) * -4) - ((((-1 + (x * 9)) / 5) - (x / ((6 / (x * -6)) / ((7 + x) - ((-8 * x) - 10.0))))) * (1 + ((-3 / (x - (x * (-5 * (7 + ((-8 + x) / -9)))))) - -13.0))))))))) * 5))) * 6.0)) / ((42.0 + (((-9 + (16.0 - ((9 / (((((x - 2.0) * (6 * ((x / (x * ((-3 / (-9 / (6 / x))) - (-4 * (x * (((((5 + (((-1 / (-2 / (((x + (-4 - x)) * -4) - x))) + x) * -9.0)) * x) - 22.0) * -8) / -27.0)))))) - 3.0))) * (9 / (((14.0 / ((-5 / x) / 5)) - (-7 - x)) + x))) + ((x + 3) + 9)) + 3)) - 7.0))) + (x - 3.0)) * (((((x + ((-8 / x) / (x + (((-2 - (-2 * (x + 8))) / x) + (((12.0 + (9 / x)) / (((7 / x) + ((x / ((x * 8) * 6)) * (-5 + x))) / -1)) * (x * x)))))) - -8) - (5 / (0.5 * x))) / -1) / -4))) * (((x - 9.0) - 8.0) - 6))) / x)) + 8.0)';0.6325009326556347
12;'((((x * 8) - (8 - x)) / (147.0 + x)) - ((6.1434643995749205 - x) / (-2 + (4.0 - (-1 - (6.0 + (-7 - ((-5 / x) + (-9 - x)))))))))';0.633124266587977
12;'(0.5 - ((-4.9800796812749E-4 * (0.5 * ((x + 0.6666666666666666) + 46.0))) - 8.0))';0.6308949278082332
12;'(((5 / (x + 6)) * (x - ((((((-2 * (((-5 + ((3 + (8 * (x - 5.0))) + x)) - (((7 - (((((((x / ((6 * (x / (((46.285714285714285 * (7 / ((((((((4 - (((((x - ((-3.0 / (7 - (-7 * x))) / 8)) / (x / 4)) / -2) - ((((-6 / x) - 5) / x) + 3)) * -3)) / x) - (-2 - x)) * (x / (-5 + (-5 - (((-4.0 - ((1 / ((x / (((x / -3) - 2) - (-13.0 / x))) / x)) * (((((-3 + (x + x)) - 6) - 5.0) - -5) - -13.0))) - 7.0) - (2 / (-32.0 / (((9 + ((-1.0 - (-1 - (x - 7))) - 2)) * (-28.0 / ((x + (x / 9.0)) - (0.041666666666666664 - ((1 - x) - 7))))) * ((((-9.75 / (-5 - x)) - 1.0) / (2.5 / (15.0 - (x + 1.0)))) - (9 + (x / 3.5))))))))))) + ((1 + ((8 / ((-6 - (((4.0 - (-6 * (-51.25 - ((6.0 / x) + 5)))) * (((-25.0 / x) / -5) * 6)) + 4)) + (((((6 * ((-35.0 - (-5 / (8 * x))) * 14.0)) + (4 + x)) - 4.0) * x) + ((x / ((-29.0 + ((x - 4) * 3)) - (8 + x))) + (-9 + (((((15.0 * (7 + x)) - 9) * -9) * ((2 * x) - (-2 - (x - 25.0)))) + 8)))))) - x)) * ((-1 * x) / 5))) * -1) / (-1.0 + (((((6 - ((x + 3.0) * -1.5)) - (x * 5)) / (x / 5)) / x) + (-9 * (-6 + (x - (-8 + x))))))) + x))) + ((3.0 - (5 / x)) * 4)) - ((16.0 * (((-4 / x) * -5) + ((((((((4.2 - (((x - ((-9 * ((-8 * x) - -0.5)) - x)) + x) * (-5 + ((-7 * (-24.0 * (1.6 * ((0.3333333333333333 + (x / (x + 6.0))) + ((-6 + (x / -2)) * -8))))) * (((((-2 - (-3 * (x + 1.0))) * x) * -4) / (2 + x)) * x))))) - 1.0) - (((((((5 * ((-2 - (-9 + ((8 - x) - -5))) - 3.0)) * -24.0) * (((6 / ((-504.0 + (-8 + (x + 2))) * -2)) * (-9.0 + x)) + 4)) * x) / 7) / (((-5 + (8 / (x - ((2 + x) - (((x - 8.0) / -72.0) + x))))) + (-4 / (((((-7 - ((x - 8) / (x + 5))) - x) / (((16.0 + x) / 33.0) - -16.0)) / 2) + ((8 - (x / -3)) * -7)))) + 7)) + ((7 + x) - 0.3333333333333333))) + (1 + (x + 4.0))) * (x + ((((-6 + x) / -10.0) - 6.0) / -9.0))) + (2.6666666666666665 + ((-5 + (-8 / (-18.0 / (x + (4 * ((x + (-2 + (-6 + ((x / -2) - 6)))) / (4.0 + (x - (-54.0 + x))))))))) / -1))) + (-2 / (6 / (((-2 + x) * (9 * (((3 / x) / x) / (-9 * (-6 / ((x + 2) + (-5.0 * x))))))) - (x * x))))) - 2.0))) / x)))) - -1.0)) - -8) / x) - 4.0) / (x * 576.0)) + 7) / (-1.0 - (-4 + (((7 + (x - (4 - x))) + 3) - -5))))) - -3) + 6)) * -1)) - (6 + (x - ((9 * x) - -8)))) + (((((x * -9) * -8) + x) / 2) - 3)) - 9) * 6) / ((((-8 * (7.0 / (((8 * ((-8 - (((x * (-6 / x)) - 9) * 4)) - 2.0)) / (-4 / ((((((-1 * x) + (x - 5.0)) * x) / 0.7142857142857143) * -7) - -7))) / 5))) + ((-2 - x) / (x * x))) - x) / -2.0)))) + 5)';0.6326223029944199
12;'(((2 - x) + (8 + x)) + ((-8 / (((-9 - x) + ((-10.0 / ((x - 4.0) - 16.0)) - (((x + x) + (x * ((x / 5) - 2.0))) * 2.0))) / 2)) / (-7 / (x - (((-3 - (((x + 4.0) - ((7 / x) + (-2 - ((5 + x) + (x / 4))))) / (-7 * ((((x / -36.0) / -5) * 9) / -5)))) * (-19.285714285714285 * ((((x * x) - 6.0) * -8.0) / ((8 * ((7.0 + (4 + x)) * 4)) * 2.0)))) * 9)))))';0.6325981389219025
12;'((((5 * x) / 20160.0) - -7) - -1)';0.6312541615403113
12;'(((6 * (-8 * (-9 / (14.4 - (-2.125 + (x + 5)))))) + 5.0) + 5.0)';0.6352061110057247
12;'((-5.0 * (x - 2.3333333333333335)) * (-2.0 / (x + 3.0)))';0.636359285934794
12;'((13.0 / ((-1 + (((x / 5.0) / ((5 * ((-2 / x) * (2.25 + (-2 - (x * x))))) * -5)) * (-8 + x))) - 9)) + 9.833333333333334)';0.6360224442937211
12;'((((-63.0 + x) / x) + 9.0) - (((((((((x + 1) - 5) - 1.0) / ((x * (x + 1.0)) / -1)) * (9 + (15.0 * (1 - x)))) - -2) / 8.321775312066575E-4) / x) - 5.0))';0.6100964481408409
12;'((((-8 / (2 / (6 / (x + (7 * (((((x + 3) + ((((x / (6 - (x + (7 * (5 / (x - 2)))))) - -4) * ((((((7 * x) * -6) + x) + 3) - -7) * -2.0)) - (x * 0.8571428571428571))) / x) * -9) + x)))))) + 1.0) + 7) + 2.0)';0.6360310028393035
12;'(((4 / (-2 / (-5 * (-7 / ((x / -4) / -9))))) + 3) + 7)';0.6328533202226704
12;'(((-15.0 / (-7.75 + ((-3 / (6.0 * (8 / x))) - (((((x + 2) / -2) / -7) - 6.0) * ((8 / (x * -6)) - 4.0))))) * (((((x - (-6.222222222222222 / (9 * (x * ((x / -2) * (x - 6.0)))))) - (7 / (-4 * (7 - (8 + ((x - (((x / (x - (x - 6.0))) * 3) - 5.0)) - 6)))))) / -3.0) / (x / -2)) + 64.0)) - -10.041666666666666)';0.6318580975734669
12;'(((1.0 + x) + (9 - x)) + (((-3 / ((x * ((-9 + x) / x)) * (11.0 / (((x / -7) + (((x / 6) - -6) + (((((((6 * ((x + 8.0) - 7)) / 0.6666666666666666) * 5) - (((((x + x) * 6.0) / 4) / 5.0) - 6)) + ((1.3333333333333333 / (4 + (-4 - ((((8 + (((2 / ((x - 0.5) + ((1.6 / (x / -5)) - (((((1.125 * (((32.0 + ((8 + ((x + 21.0) + x)) - (-5 - (2 * x)))) / ((-5 + (2 - x)) - x)) / (4 * ((x / -8) + x)))) / ((-9 + (-0.171875 * x)) / x)) / 7) / 8) / x)))) * (x * 7)) / (-2 / x))) - 4) - (x / -48.0)) + ((1 / ((x * 3) * (((7 / (x * ((-4 + (x * ((4 + (x * (-5 * x))) - 3.0))) - 8))) + 7) / ((((((((3 * x) * 6) - 6) * -13.0) / ((-3 - x) - -9)) - 1) * 3) + x)))) * ((-0.6666666666666666 / (5 - (((x - 2) / ((2.3333333333333335 * ((x + ((((x * (8.0 + (x + 7))) - 6.0) * ((((-5 * x) * 7) / (4 - (x * 4))) / 4)) * (8.125 - ((x - (x / 1.5)) + ((-6 / (7 + x)) * (x / (x + 8))))))) + x)) - 6.0)) - x))) * -4)))))) / -7)) / ((x / (37.0 * ((6 * ((-9 - x) - -9)) * 5))) / -5)) / -5))) + 2)))) * x) / (((3 + ((7 - ((-4 / (x - 4)) + ((x + (2 - x)) * ((x + 6) - -14.0)))) / (((((4 / x) - 2) - -7) - ((x * (4 - ((x - 7.0) - 7.0))) + 6.0)) - -2))) * ((-3.0 + (-4.0 - (2.7777777777777777 * (((x * -6) - -6) * (-6 + (3 - x)))))) * 4)) - 7)))';0.6363161850327459
12;'((((((9 + x) / ((((x - 7.0) / -72.0) / -8) + 3.0)) - (-1 - (x / ((((7 / (-1 * x)) * 9) * ((1.0 + (((3 - ((((-36.2 + ((-4 / x) - 8.0)) * x) * -7) - 4.0)) / -6) * 6)) - 4)) + x)))) * 0.013888888888888888) + 6.0) - (x / (((-6 / ((2.0 - (-3 - x)) / -1.6)) * x) + x)))';0.6220139274834998
12;'(9 + (1 + ((((x * (((x + x) * (((((-0.25 * x) * 9) * 0.125) / (7 + (((((((x * (2 + x)) / ((-4 / x) * x)) * -6) * 2) - ((x / (-173.0 + x)) / x)) / (-2 - (2 / (((x + (-9 - (9 + (-9 - x)))) + x) * (1 - ((-2 * (7 + x)) / (-6 - (x * -2.0)))))))) * 11.0))) - 2)) + 4.5)) - 1) - (((((-8 / (-4 / x)) / (x - (x + 5))) - ((x / 3.0) - 15.0)) * ((16.0 / (((((-1.1666666666666667 / ((-7 - ((8.0 / x) / (((x * 2.0) + (-8 / (((23.0 * (x + 9.0)) - 7.0) / (0.8181818181818182 * (-9 / x))))) * 2))) + (1 / ((2.0 / ((((-2 - x) - x) - (x - 0.2658788774002954)) / -6)) * x)))) * x) + 7) * 12.0) - 12.0)) + ((x * -4) * 192.0))) + 8)) / (1.5714285714285714 - (x / ((-7 / x) / x))))))';0.6325989313595628
12;'(((2.0 - ((9 * ((-8 - (2 / (2 + (2 / ((-7 / x) - x))))) / -0.125)) / x)) - -8) - (x / (((-7 * ((x + 81.0) + (x - 7.0))) + x) + 1.0)))';0.6340861464815433
12;'(((-189.0 / x) + 10.0) + 0.1111111111111111)';0.6354670687146713
12;'((10.0 + (3 / ((-5 * x) / 54.0))) + (3 / ((x / (5 + (3.6 - (((-6 * x) - x) / x)))) / -72.0)))';0.6326862820918684
12;'((((-1808.0 / (-12.0 * (((x - 1) - (2.2857142857142856 + (((8 + (-6 / x)) * (6 / (x * x))) / x))) / -18.0))) + 5) + 5) + (((2.0 / x) / 1.125) / x))';0.6328147168949588
12;'(((-1 * x) / (-18.0 - ((((((x * ((x + 2.0) * (((x * (x / -3)) - x) / -54.0))) / 3.0) * x) * -42.0) / ((-2 * ((1.0 - (-6 - x)) + ((-1 * (x * x)) * (-9 - (7 / x))))) * (((x + 9.0) + 4) * -8))) + x))) + 9.0)';0.6213454846589188
